Feature,Importance
base_to_comp_distance,0.03600248087489466
comp_primary_school_pupils,0.005731359063820163
comp_primary_schools,0.0051585059210902395
comp_public_jobs,0.005067305246427178
comp_daycares,0.0049849642583964515
comp_high_school_students,0.004738391738851155
comp_high_schools,0.004707603126655635
comp_business_jobs,0.004702692439504941
comp_ages_40_64,0.004650670474385943
comp_ages_19_24,0.004613618733435909
comp_ages_25_39,0.004569633974257581
comp_ages_16_18,0.004535057206938142
comp_transport_jobs,0.004522446227317456
comp_people_on_social_assistance,0.004505003316031986
comp_ages_65,0.004501878988689478
comp_avg_pers_income,0.004500735550343471
comp_median_fam_income,0.004498722064032901
comp_manufacture_jobs,0.004462952770031836
comp_industrial_bldgs,0.0044538876332713695
comp_floorarea_housing_house,0.004451103949350221
comp_floorarea_other,0.004450252494789253
comp_unemployment,0.004441003870650495
comp_retail_jobs,0.004434188231957292
comp_floorarea_ha,0.004326156243411927
comp_employment_km2,0.004301381787771064
comp_public_bldgs,0.004286133434534101
comp_business_bldgs,0.0042788222782894625
comp_floorarea_public,0.004257674509599574
comp_floorarea_industrial,0.004226604918317167
comp_libraries,0.004207270460221624
comp_middle_schools,0.004194886828400302
comp_bike_stations,0.004188332407691786
comp_floorarea_business,0.004148904962850808
comp_floorarea_housing_condo,0.004120087511632842
comp_middle_school_pupils,0.004117945965363745
comp_pop_km2,0.003998154260527742
comp_total_pop,0.003946573052749369
comp_homes,0.003905533520253801
comp_ages_7_15,0.0038491090833250308
comp_special_schools,0.003803632658452516
comp_churches,0.0037824178011429677
comp_ages_0_6,0.0036544022274840327
comp_rides_in_fri_night,0.003620520663844773
comp_rides_in_fri_evening,0.0036199716349029076
comp_rides_in_sat_day,0.003601340194981817
comp_rides_out_sun_day,0.003600644199794556
comp_rides_out_sun_morning,0.003600644199794556
comp_rides_in_sat_evening,0.003600644199794556
comp_rides_in_sat_night,0.003600644199794556
comp_rides_in_sat_morning,0.003599770072956976
comp_rides_out_sun_evening,0.0035964726840477246
comp_rides_out_mon_morning,0.003594370369116806
base_voted_other,0.0035907937575381244
comp_rides_in_fri_morning,0.003580783192512982
comp_rides_in_thu_night,0.0035796693720694384
comp_rides_in_thu_evening,0.0035796693720694384
comp_rides_in_thu_day,0.003576162633340707
comp_rides_in_thu_morning,0.003576162633340707
comp_rides_in_wed_night,0.003576162633340707
comp_rides_in_wed_evening,0.003576162633340707
comp_rides_in_fri_day,0.0035707931746514765
comp_rides_out_wed_evening,0.0035162650537297058
comp_rides_out_wed_morning,0.0035162650537297058
comp_rides_out_wed_day,0.0035162650537297058
comp_rides_out_tue_night,0.0035162650537297058
comp_rides_out_mon_day,0.003509018295876243
comp_rides_out_tue_morning,0.003509018295876243
comp_rides_out_mon_evening,0.003509018295876243
comp_rides_out_mon_night,0.003509018295876243
comp_rides_out_tue_evening,0.0035078725059707327
comp_rides_out_fri_night,0.0035021445789555905
comp_rides_out_fri_morning,0.00350030882973551
comp_rides_out_fri_evening,0.0034999456009323637
comp_rides_out_fri_day,0.0034999456009323637
comp_rides_out_thu_morning,0.0034997925248215767
comp_rides_out_thu_night,0.0034997925248215767
comp_rides_out_thu_evening,0.0034997925248215767
comp_rides_out_thu_day,0.0034997925248215767
comp_rides_out_wed_night,0.003499427690736523
comp_rides_out_tue_day,0.0034990587965625375
comp_rides_out_sat_morning,0.0033733420959253246
comp_rides_out_sat_evening,0.003358669520486801
comp_rides_out_sat_day,0.0033558607145585118
comp_rides_out_sat_night,0.003329504677169415
comp_rides_out_sun_night,0.0033044150817971296
comp_special_school_pupils,0.003245895892755035
comp_voted_VIHR,0.0031940946742897713
base_voted_VASL,0.0031658540535083324
base_voted_PS,0.003141869744421766
comp_apothecaries,0.0031131227823256724
base_voted_RKP,0.00310741043847218
comp_rides_in_mon_evening,0.00308381965571336
comp_rides_in_mon_night,0.0030709120436445136
comp_voted_RKP,0.003065950403539741
comp_voted_VASL,0.0030646294361387216
comp_voted_PS,0.0030629607055242536
comp_swimming_halls,0.0030571725095392965
comp_voted_KOK,0.0030459709706069926
comp_rides_in_mon_day,0.003018137787249575
comp_rides_in_mon_morning,0.0030118181855484094
comp_voted_SDP,0.0030093308255664253
comp_rides_in_sun_morning,0.0030051042163236064
comp_rides_in_sun_night,0.0030030418995787844
comp_rides_in_sun_day,0.0029920227371459385
comp_rides_in_sun_evening,0.002979732588464623
comp_rides_in_wed_day,0.0029760660249998905
comp_rides_in_wed_morning,0.0029744359422032574
comp_rides_in_tue_evening,0.002974192465838521
comp_rides_in_tue_night,0.0029739621721347476
comp_rides_in_tue_morning,0.002957561192457603
comp_rides_in_tue_day,0.002957452041001618
base_voted_VIHR,0.0029076790782162076
comp_voted_other,0.0028359633858896505
comp_sports_halls,0.0027815215460440523
comp_sports_fields,0.0027422438612363376
comp_swim_beaches,0.002596291370377868
base_primary_schools,0.0025828688812898903
base_voted_KOK,0.00249819163374132
comp_other_retail,0.002433107325399475
comp_playgrounds,0.002415779793782935
base_people_on_social_assistance,0.0023770920100988358
base_unemployment,0.002364069722667783
comp_restaurants,0.002303755887013814
comp_cafes_bars,0.002248817204307918
comp_parks_ha,0.0022476926683449028
base_primary_school_pupils,0.002242403443984964
comp_forest_ha,0.0022357899769318568
base_business_jobs,0.002218483675742844
comp_health_stations,0.0022040053907207424
base_middle_schools,0.0022022522103659625
base_retail_jobs,0.002184795271112816
base_public_jobs,0.0021563903037653542
comp_alkos,0.0021401386283024237
base_manufacture_jobs,0.0020956179743454317
base_voted_SDP,0.002087964688456845
base_middle_school_pupils,0.002014814127903386
comp_grocery_shops,0.0019925642710449942
base_other_retail,0.0019903566416197283
base_homes,0.0019306198359959614
base_employment_km2,0.0018541655635317955
comp_post_offices,0.0018324735917306656
base_swim_beaches,0.0018321588065870476
base_median_fam_income,0.00180047164014141
base_transport_jobs,0.0017957238420348576
base_public_bldgs,0.0017943239883806417
base_floorarea_ha,0.0017920210748162413
base_high_schools,0.0017794019286516694
base_industrial_bldgs,0.0017351791005312256
base_business_bldgs,0.0017210764219210972
base_floorarea_other,0.0016240054326663866
base_floorarea_public,0.001597328688078603
base_floorarea_housing_house,0.0015875593212846262
base_special_schools,0.001579422157607313
base_special_school_pupils,0.0015763999257838446
base_daycares,0.0015592786020731664
base_grocery_shops,0.0015313560583595232
base_libraries,0.0014756763300506348
base_floorarea_housing_condo,0.00146949026552734
base_ages_40_64,0.0013974888980760047
base_floorarea_industrial,0.0013904671762984266
base_total_pop,0.0013610831298325188
base_ages_65,0.0013584291407107152
base_high_school_students,0.0013351467747029222
base_ages_0_6,0.001284332713390124
base_floorarea_business,0.0012590642409574526
base_avg_pers_income,0.001203606629548215
base_forest_ha,0.0011637292108768182
base_cafes_bars,0.0011483338173172708
base_restaurants,0.001147531131531987
base_pop_km2,0.0011093340973373778
base_parks_ha,0.0008498429291812215
base_ages_7_15,0.0007865345184144834
base_health_stations,0.0007633966669143843
base_alkos,0.0007612823477828323
base_ages_16_18,0.0007528441634840899
base_ages_25_39,0.0007307913331872085
base_ages_19_24,0.0007223994452476568
base_apothecaries,0.0005215236142501745
base_churches,0.0003980513137726849
base_playgrounds,0.0003014806090240185
base_sports_fields,0.0001310985058654568
base_post_offices,-0.00022574444448530961
base_sports_halls,-0.0007483993392074506
base_swimming_halls,-0.0011377677599408997
