Feature,Importance
base_to_comp_distance,0.07971091359022997
comp_floorarea_industrial,0.0022551850005816387
comp_floorarea_housing_house,0.0022426377096148586
comp_floorarea_other,0.0021393681354020533
comp_floorarea_ha,0.0020889941872059836
comp_floorarea_public,0.0020677297005173845
comp_employment_km2,0.002064365302863136
base_churches,0.0019945745062501796
comp_daycares,0.0019835478922393124
comp_floorarea_housing_condo,0.0019706415586454584
base_swim_beaches,0.0019697820697464063
comp_business_bldgs,0.0018232940563411848
comp_public_bldgs,0.0018180472219281318
comp_homes,0.0017950202199704668
comp_bike_stations,0.001761997144546612
comp_floorarea_business,0.001757393148678954
comp_public_jobs,0.0017341647840954932
comp_business_jobs,0.0016868149740928429
comp_primary_schools,0.0016845160749264787
base_voted_other,0.0015581714357801868
comp_rides_out_sat_night,0.0015545085554059535
base_voted_SDP,0.0015260667705154773
base_voted_KOK,0.0015237469229136824
base_voted_RKP,0.0014965320556193928
base_voted_VASL,0.0014871036406320925
comp_rides_out_fri_night,0.0014604099573063412
comp_rides_out_sat_day,0.001457991879100451
comp_rides_out_sat_morning,0.001457991879100451
comp_rides_out_sat_evening,0.0014579524216079554
comp_industrial_bldgs,0.0014456761062388024
base_voted_PS,0.001425482350629781
base_voted_VIHR,0.0013962013473485246
comp_high_school_students,0.0013710893611342811
comp_rides_in_sat_day,0.0013500282881271364
comp_middle_school_pupils,0.0013453557959431928
comp_rides_in_sat_evening,0.0013350794435349478
comp_manufacture_jobs,0.0013177865392099974
comp_retail_jobs,0.0013067680532371506
comp_unemployment,0.0012945802596667777
comp_rides_out_sun_morning,0.0012917205733911086
comp_rides_in_sat_night,0.001283958931496243
comp_total_pop,0.001283874523769435
comp_avg_pers_income,0.0012756549366952363
comp_rides_out_mon_day,0.0012747844254963336
comp_rides_out_mon_morning,0.0012747844254963336
comp_rides_out_sun_night,0.0012741614907325616
comp_rides_out_sun_evening,0.0012716852353557018
comp_rides_out_sun_day,0.0012716852353557018
comp_primary_school_pupils,0.0012669963565722364
comp_rides_out_fri_evening,0.0012582434742830495
comp_rides_out_fri_day,0.0012582434742830495
base_high_school_students,0.0012442251995217202
comp_rides_out_wed_night,0.0012303877813781838
comp_rides_out_wed_evening,0.0012302294550347037
comp_rides_out_fri_morning,0.0012288266261115677
